pkt arrival time,MACsrc,MACdst,APPID,GOOSElength,gocbRef,Timeallowedtolive,datset,goID,t,stNum,sqNum,simulation,confRev,ndsCom,num of data,data
1729040220.378068,20:17:01:16:f0:23,01:0c:cd:01:0c:01,0x3101,146,QUTZS_XFMR1PIOC/LLN0$GO$gcb_1,1100,QUTZS_XFMR1PIOC/LLN0$DS_XFMR,gcb_1,1729040220.37800,1,0,False,200,False,8,"[False, 0, True, 0, False, 0, True, 0]"
1729040221.324158,20:17:01:16:f0:23,01:0c:cd:01:0c:01,0x3101,146,QUTZS_XFMR1PIOC/LLN0$GO$gcb_1,1100,QUTZS_XFMR1PIOC/LLN0$DS_XFMR,gcb_1,1729040220.37800,1,1,False,200,False,8,"[False, 0, True, 0, False, 0, True, 0]"
1729040222.238685,20:17:01:16:f0:23,01:0c:cd:01:0c:01,0x3101,146,QUTZS_XFMR1PIOC/LLN0$GO$gcb_1,1100,QUTZS_XFMR1PIOC/LLN0$DS_XFMR,gcb_1,1729040220.37800,1,2,False,200,False,8,"[False, 0, True, 0, False, 0, True, 0]"
1729040222.355401,20:17:01:16:f0:32,01:0c:cd:01:0c:02,0x3102,146,QUTZS_XFMR2PIOC/LLN0$GO$gcb_1,1100,QUTZS_XFMR2PIOC/LLN0$DS_XFMR,gcb_1,1729040222.38300,1,0,False,200,False,8,"[True, 0, False, 0, False, 0, True, 0]"
1729040223.160585,20:17:01:16:f0:23,01:0c:cd:01:0c:01,0x3101,146,QUTZS_XFMR1PIOC/LLN0$GO$gcb_1,1100,QUTZS_XFMR1PIOC/LLN0$DS_XFMR,gcb_1,1729040220.37800,1,3,False,200,False,8,"[False, 0, True, 0, False, 0, True, 0]"
1729040223.205693,20:17:01:16:f0:11,01:0c:cd:01:0c:03,0x3103,165,QUTZS_FDRPIOC/LLN0$GO$gcb_1,1100,QUTZS_FDRPIOC/LLN0$DS_FDR,gcb_1,1729040223.07300,1,0,False,200,False,14,"[False, 0, True, 0, False, 0, False, 0, False, 0, False, 0, False, 0]"
1729040223.287567,20:17:01:16:f0:32,01:0c:cd:01:0c:02,0x3102,146,QUTZS_XFMR2PIOC/LLN0$GO$gcb_1,1100,QUTZS_XFMR2PIOC/LLN0$DS_XFMR,gcb_1,1729040222.38300,1,1,False,200,False,8,"[True, 0, False, 0, False, 0, True, 0]"
1729040224.109688,20:17:01:16:f0:23,01:0c:cd:01:0c:01,0x3101,146,QUTZS_XFMR1PIOC/LLN0$GO$gcb_1,1100,QUTZS_XFMR1PIOC/LLN0$DS_XFMR,gcb_1,1729040220.37800,1,4,False,200,False,8,"[False, 0, True, 0, False, 0, True, 0]"
1729040224.143079,20:17:01:16:f0:11,01:0c:cd:01:0c:03,0x3103,165,QUTZS_FDRPIOC/LLN0$GO$gcb_1,1100,QUTZS_FDRPIOC/LLN0$DS_FDR,gcb_1,1729040223.07300,1,1,False,200,False,14,"[False, 0, True, 0, False, 0, False, 0, False, 0, False, 0, False, 0]"
1729040224.223900,20:17:01:16:f0:32,01:0c:cd:01:0c:02,0x3102,146,QUTZS_XFMR2PIOC/LLN0$GO$gcb_1,1100,QUTZS_XFMR2PIOC/LLN0$DS_XFMR,gcb_1,1729040222.38300,1,2,False,200,False,8,"[True, 0, False, 0, False, 0, True, 0]"
1729040225.041456,20:17:01:16:f0:23,01:0c:cd:01:0c:01,0x3101,146,QUTZS_XFMR1PIOC/LLN0$GO$gcb_1,1100,QUTZS_XFMR1PIOC/LLN0$DS_XFMR,gcb_1,1729040220.37800,1,5,False,200,False,8,"[False, 0, True, 0, False, 0, True, 0]"
1729040225.074608,20:17:01:16:f0:11,01:0c:cd:01:0c:03,0x3103,165,QUTZS_FDRPIOC/LLN0$GO$gcb_1,1100,QUTZS_FDRPIOC/LLN0$DS_FDR,gcb_1,1729040223.07300,1,2,False,200,False,14,"[False, 0, True, 0, False, 0, False, 0, False, 0, False, 0, False, 0]"
1729040225.154617,20:17:01:16:f0:32,01:0c:cd:01:0c:02,0x3102,146,QUTZS_XFMR2PIOC/LLN0$GO$gcb_1,1100,QUTZS_XFMR2PIOC/LLN0$DS_XFMR,gcb_1,1729040222.38300,1,3,False,200,False,8,"[True, 0, False, 0, False, 0, True, 0]"
1729040225.961788,20:17:01:16:f0:23,01:0c:cd:01:0c:01,0x3101,146,QUTZS_XFMR1PIOC/LLN0$GO$gcb_1,1100,QUTZS_XFMR1PIOC/LLN0$DS_XFMR,gcb_1,1729040220.37800,1,6,False,200,False,8,"[False, 0, True, 0, False, 0, True, 0]"
1729040226.010256,20:17:01:16:f0:11,01:0c:cd:01:0c:03,0x3103,165,QUTZS_FDRPIOC/LLN0$GO$gcb_1,1100,QUTZS_FDRPIOC/LLN0$DS_FDR,gcb_1,1729040223.07300,1,3,False,200,False,14,"[False, 0, True, 0, False, 0, False, 0, False, 0, False, 0, False, 0]"
1729040226.102696,20:17:01:16:f0:32,01:0c:cd:01:0c:02,0x3102,146,QUTZS_XFMR2PIOC/LLN0$GO$gcb_1,1100,QUTZS_XFMR2PIOC/LLN0$DS_XFMR,gcb_1,1729040222.38300,1,4,False,200,False,8,"[True, 0, False, 0, False, 0, True, 0]"
1729040226.868935,20:17:01:16:f0:23,01:0c:cd:01:0c:01,0x3101,146,QUTZS_XFMR1PIOC/LLN0$GO$gcb_1,1100,QUTZS_XFMR1PIOC/LLN0$DS_XFMR,gcb_1,1729040220.37800,1,7,False,200,False,8,"[False, 0, True, 0, False, 0, True, 0]"
